catalogId,name,category,atc5_code,atc5_name,package_moh,administrationNotes,alternativeMedications,atc5_system,contraindications,currency,form,ingredients,lastUpdated,manufacturer_country,manufacturer_name,manufacturers_administration_recommendation,max_price_with_vat,max_retail_price,max_wholesale_price,method,package_barcode,package_name,package_pharmasoft,package_superpharm,package_yarpa,packaging_description,quantity_unit,quantity_value,registrationNumber,registrationValidity,retail_margin,route,schema_version,shelf_life,sideEffect,site,snomed_ct_clinical_code,snomed_ct_clinical_name,snomed_ct_integration_code,snomed_ct_integration_name,status,storage_conditions,strength_unit,strength_value,termsOfIssue,treatmentDescriptions,warnings,filename
cdd18882-5ef5-49df-bd4c-3ec35343c89a,ABECMA,prescription,L01XL07,IDECABTAGENE VICLEUCEL,9546,,,WHO ATC Classification,,ILS,dispersion for infusion,IDECABTAGENE VICLEUCEL,2025-07-30T23:00:40.202184,IL,ב.מ.ס,,1569759.536,1330304.751,1209367.955,,,ABECMA 1 BAG,,,,BAG ETHYLENE VINYL ACETATE (EVA),units,1.0,171 53 37039 00,valid,10.0,i.v,1.4,12,,,,,,,,,,0,Prescription required,"Abecma is indicated for the treatment of adult patients with relapsed and refractory multiple myeloma who have received at least two prior therapies, including an immunomodulatory agent, a proteasome inhibitor and an anti-CD38 antibody and have demonstrated disease progression on the last therapy.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cdd18882-5ef5-49df-bd4c-3ec35343c89a.json
cde97b67-a827-41dd-9c6b-6c44db283508,CRUSIA,prescription,B01AB05,ENOXAPARIN,8443,,,WHO ATC Classification,,ILS,solution for injection,ENOXAPARIN SODIUM/,2025-07-31T01:34:48.425645,IL,צמל,,58.98382271,49.98629265,36.486345,,,CRUSIA 80MG/0.8ML 2 SYR,10627,,55141,SYRINGE 0.5 ML GLASS TYPE I,units,2.0,162 88 35673 00,valid,37.0,"s.c, i.v",1.4,36,,,,,,,,,,0,Prescription required,"Crusia is indicated in adults for:•Prophylaxis of venous thromboembolic disease in moderate and high risk surgical patients, in particular those undergoing orthopaedic or general surgery including cancer surgery.•Prophylaxis of venous thromboembolic disease in medical patients with an acute illness (such as acute heart failure, respiratory insufficiency, severe infections or rheumatic diseases) and reduced mobility at increased risk of venous thromboembolism.•Treatment of deep vein thrombosis (DVT) and pulmonary embolism (PE), excluding PE ikely to require thrombolytic therapy or surgery. Prevention of thrombus formation in extra corporeal circulation during haemodialysis.•Acute coronary syndrome:-Treatment of unstable angina and Non ST-segment elevation myocardial infarction (NSTEMI), in combination with oral acetylsalicylic acid.-Treatment of acute ST-segment elevation myocardial infarction (STEMI) including patients to be managed medically or with subsequent percutaneous coronary intervention (PCI).",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cde97b67-a827-41dd-9c6b-6c44db283508.json
cdf5b66b-0237-4661-94be-54c3055ceebb,CIBINQO 100 MG,prescription,D11AH08,ABROCITINIB,9205,,,WHO ATC Classification,,ILS,film coated tablets,ABROCITINIB,2025-07-31T01:10:56.361086,IL,פיזר,,5195.618546,4403.06676,4002.787964,,,CIBINQO 100 MG  28 F.C.T,,,46907,BLISTER PVC/ALUMINIUM,units,28.0,171 31 37239 99,valid,10.0,per os,1.4,36,,,,,,,,,,0,Prescription required,Cibinqo is indicated for the treatment of moderate-to-severe atopic dermatitis in adults who are candidates for systemic therapy.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cdf5b66b-0237-4661-94be-54c3055ceebb.json
ce086e7d-876b-4c4c-89c9-3f1ec789d3fe,KEPPRA 1000 MG,prescription,N03AX14,LEVETIRACETAM,4847,,,WHO ATC Classification,,ILS,film coated tablets,LEVETIRACETAM,2025-07-31T04:24:29.839139,IL,כ.צ.ט,,91.57201967,77.6034065,57.6977,,,KEPPRA 250MG 60TAB,11203,,69504,BLISTER PVC/ALUMINIUM,units,60.0,132 66 31183 00,valid,34.5,per os,1.4,36,,,,,,,,,,0,Prescription required,- Keppra is indicated as adjunctive therapy in the treatment of partial onset seizures with or without secondary generalisation in adults and children from 4 years of age with epilepsy. - Keppra is indicated as adjunctive therapy in the treatment of myoclonic seizures in adults and adolescents from 12 years of age with Juvenile Myoclonic Epilepsy. - Keppra is indicated as monotherapy in the treatment of partial onset seizures with or without secondary generalization in patient from 16 years of age with newly diagnosed epilepsy. - Keppra is indicated as adjunctive therapy in the treatment of primary gneralized tonic-clonic seizures in adults and adolescents from 12 years of age with idiopathic generalised epilepsy.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce086e7d-876b-4c4c-89c9-3f1ec789d3fe.json
ce1215e8-0e83-4f3d-ad8a-26956d39f7bc,ABSTRAL 100 MCG,prescription,N01AH01,FENTANYL,7610,,,WHO ATC Classification,,ILS,tablets sublingual,FENTANYL AS CITRATE,2025-07-31T00:04:47.588484,IL,ניאופרם,,663.9244957,562.6478777,478.8492576,,,ABSTRAL 800MCG 30 TAB SUBLINGUAL,9794,,62430,BLISTER PVC/ALUMINIUM-ALUMINIUM,units,30.0,148 73 33262 01,valid,17.5,per os,1.4,24,,,,,,,,,,0,Prescription required,Management of breakthrough pain in adult patients using opioid therapy for chronic cancer pain. Breakthrough pain is a transient exacerbation of otherwise controlled chronic background pain.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce1215e8-0e83-4f3d-ad8a-26956d39f7bc.json
ce349cfa-aa63-4e1a-a0dc-bb25cad28afa,PHENYLEPHRINE SINTETICA 0.1 MG/ML,prescription,C01CA06,PHENYLEPHRINE,8754,,,WHO ATC Classification,,ILS,solution for infusion,PHENYLEPHRINE HYDROCHLORIDE 0.1  MG /,2025-07-31T06:41:29.317726,IL,כ.צ.ט,,702.1829091,595.0702619,506.4427761,,,PHENYLEPHRINE SINTETICA 10 MG/ML 10 AMP,,,,AMPOULES GLASS TYPE I,units,10.0,177 43 37116 99,valid,17.5,i.v,1.4,36,,,,,,,,,,0,Prescription required,"For the treatment of hypotensive states, e.g. septic shock, circulatory failure, during spinal anaesthesia or drug-induced hypotension.", ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce349cfa-aa63-4e1a-a0dc-bb25cad28afa.json
ce485c0b-3ad8-4593-9327-e7671ff5af55,ESOPRIM CONTROL 20 MG,off-the-counter,A02BC05,ESOMEPRAZOLE,5604,,,WHO ATC Classification,,ILS,"capsule, hard",ESOMEPRAZOLE AS SODIUM,2025-07-31T11:35:11.169772,IL,SK PHARM(KS KIM),,40.238,34.1,nan,,,ESOPRIM CONTROL 20 MG 14 CAPS,,,,BLISTER ALUMINIUM /ALUMINIUM,units,14.0,164 75 36169 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,Esoprim Control 20mg is indicated for the short-term treatment of reflux symptoms (e.g. heartburn and  Acid regurgitation) in adults.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce485c0b-3ad8-4593-9327-e7671ff5af55.json
ce50f16a-1284-409a-9fec-94e4a692e2fc,DEPO MEDROL 40 MG/ML,prescription,H02AB04,METHYLPREDNISOLONE,84,,,WHO ATC Classification,,ILS,suspension for injection,METHYLPREDNISOLONE ACETATE/ML,2025-07-31T05:08:11.616384,IL,פיזר,,12.32770769,10.44721037,7.625701,,72982006,MEDROL 4MG 30TAB,13061,,1089,VIAL GLASS TYPE I,units,30.0,024 49 21841 00,valid,37.0,"periarticular, i.m, intra-articular, intra-lesional, intrabursal, intrarectal instillation, soft tissues",1.4,60,,,,,,,,,,0,Prescription required,For the treatment of conditions responsive to steroid injection therapy.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce50f16a-1284-409a-9fec-94e4a692e2fc.json
ce531a31-52c1-4843-a6b9-70275e39ea5d,FAMOTIDINE TEVA ® 20 MG,off-the-counter,A02BA03,FAMOTIDINE,5277,,,WHO ATC Classification,,ILS,tablets,FAMOTIDINE,2025-07-31T11:53:02.989398,IL,טבע,,28.2846,23.97,nan,,,FAMOTIDINE TEVA 20MG 30TAB,6132,,,BLISTER PVC/ALUMINIUM,units,30.0,111 66 29371 12,valid,nan,per os,1.4,36,,,,,,,,,,0,,Treatment and prevention of heartburn and hyperacidity in the upper gastrointestinal tract.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce531a31-52c1-4843-a6b9-70275e39ea5d.json
ce57cdc5-9ffd-4ac4-9f19-3fd139c800b3,AKEEGA 100/500,prescription,L01XX54,NIRAPARIB,9462,,,WHO ATC Classification,,ILS,film coated tablets,"ABIRATERONE ACETATE, NIRAPARIB AS TOSYLATE MONOHYDRATE",2025-07-30T23:17:46.965750,IL,יאנסן סילג,,26541.13163,22492.48544,20447.71403,,,AKEEGA 50/500 56 TAB,,,,BLISTER PVDC/PE/PVC/AL,units,56.0,175 83 37789 99,valid,10.0,per os,1.4,30,,,,,,,,,,0,Prescription required,Akeega is indicated with prednisone or prednisolone for the treatment of adult patients with metastatic castration-resistant prostate cancer (mCRPC) and BRCA 1/2 mutations (germline and/or somatic) in whom chemotherapy is not clinically indicated.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce57cdc5-9ffd-4ac4-9f19-3fd139c800b3.json
ce65ecfb-4336-4636-ac10-09585f576e53,KYPROLIS,prescription,L01XX45,CARFILZOMIB,7400,,,WHO ATC Classification,,ILS,powder for solution for injection,CARFILZOMIB/ML,2025-07-31T04:31:11.117925,IL,מדיסון,,5443.32946,4612.991273,4193.62843,,7290008128391,KYPROLIS 60MG/VIAL,11251,,50848,VIAL GLASS TYPE I,units,1.0,151 21 33948 01,valid,10.0,i.v,1.4,36,,,,,,,,,,0,Prescription required,"Kyprolis is indicated: - for the treatment of adult patients with relapsed or refractory multiple myeloma who have received one to three prior lines of therapy in combination with:      •	Lenalidomide and dexamethasone; or      •	Dexamethasone; or      •	Daratumumab (I.V or S.C) and dexamethasone.- as a single agent for the treatment of patients with multiple myeloma who have received at least two prior therapies including bortezomib and an immunomodulatory agent and have demonstrated disease progression on or within 60 days of completion of the last therapy. Approval is based on response rate. Clinical benefit, such as improvement in survival or symptoms, has not been verified.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce65ecfb-4336-4636-ac10-09585f576e53.json
ce70c108-b8b9-4933-a209-15a44240d4d7,HISTADEX,off-the-counter,R01BA52,"PSEUDOEPHEDRINE, COMBINATIONS",2882,,,WHO ATC Classification,,ILS,syrup,"DEXCHLORPHENIRAMINE MALEATE/, PSEUDOEPHEDRINE HYDROCHLORIDE/",2025-07-31T12:04:11.057255,IL,ויטאמד,,28.7684,24.38,nan,,,HISTADEX 115ML,8047,,,BOTTLE HDPE,units,115.0,063 16 28042 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,Relief of congestion in the respiratory tract due to allergy.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce70c108-b8b9-4933-a209-15a44240d4d7.json
ce73c62f-38c2-4260-be38-17d4ea828424,GRISEOFULVIN ORAL SUSP 120ML,29C,,,20086,,,,,,tablet,GRISEOFULVIN ORAL SUSP,2025-07-31T20:33:05.712652,IL,nan,,,,,,,GRISEOFULVIN ORAL SUSP 120ML,,,,,units,120.0,,not-registered,,oral,1.4,,,,,,,,active,,,0,Available over-the-counter.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce73c62f-38c2-4260-be38-17d4ea828424.json
ce8f0298-b801-46bd-b9bd-b6de4ee47e6c,SOLODENT ALCOHOL FREE MOUTHWASH,off-the-counter,A01AB03,CHLORHEXIDINE,5630,,,WHO ATC Classification,,ILS,solution,CHLORHEXIDINE GLUCONATE 0.2 %W/V,2025-07-31T13:19:15.418498,IL,סופר-פארם,,27.0338,22.91,nan,,,SOLODENT ALCOHOL FREE MOUTHWASH  300ML,,,,BOTTLE PET,units,300.0,172 54 37476 99,valid,nan,local oral,1.4,24,,,,,,,,,,0,,"Antibacterial solution for the disinfection of the mouth:1) As an aid to maintaining oral hygiene. 2) As an aid in the treatment and prevention of gingivitis. 3) Inhibition of formation of dental plaque. 4) For use in aphtous ulceration and oral candidal infections (e.g., denture stomatitis and thrush). 5) For use in a post- periodontal surgery or treatment regimen to promote gingival healing.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce8f0298-b801-46bd-b9bd-b6de4ee47e6c.json
ce8f9a6b-2d30-41a8-a028-99788615133e,ZEPOSIA 0.23 MG,prescription,L04AA38,OZANIMOD,8799,,,WHO ATC Classification,,ILS,capsules,OZANIMOD AS HYDROCHLORIDE 0.23  MG,2025-07-31T10:47:03.802887,IL,ב.מ.ס,,nan,nan,nan,,7290014396159,ZEPOSIA 0.46 MG 3 CAPS,,,,BLISTER PVC/PCTFE/AL,units,3.0,167 33 36599 99,valid,nan,per os,1.4,36,,,,,,,,,,0,Prescription required,Zeposia is indicated for the treatment of adult patients with relapsing remitting multiple sclerosis (RRMS) with active disease as defined by clinical or imaging features.ZEPOSIA is indicated for the treatment of moderately to severely active ulcerative colitis (UC) in adults.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/ce8f9a6b-2d30-41a8-a028-99788615133e.json
cef617bf-96dc-4ae6-90c4-41c4d5a4f56d,SUXAMETHONIUM CHLORID VUAB 100 MG,prescription,M03AB01,SUXAMETHONIUM,8996,,,WHO ATC Classification,,ILS,powder for solution for inj/inf,SUXAMETHONIUM CHLORIDE,2025-07-31T08:53:46.113512,IL,מרגלית,,37.73433146,31.97824842,23.34178717,,8594159933569,SUXAMETHONIUM CHLORID VUAB 100 MG,,,68394,VIAL GLASS TYPE II,units,1.0,166 27 35120 00,valid,37.0,"intraosseous, intralingual, i.m, i.v",1.4,36,,,,,,,,,,0,Prescription required,"Suxamethonium chlorid VUAB is used as a muscle relaxant during general anesthesia.It is used as a muscle relaxant to facilitate endotracheal intubation, particularly rapid intubation, for mechanical ventilation and for a wide range of surgical and obstetric procedures. It is also used in severe laryngospasm and to reduce the intensity of muscular contractions associated with pharmacologically or electrically induced convulsions.", ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cef617bf-96dc-4ae6-90c4-41c4d5a4f56d.json
cf1ef6ce-43a6-4851-a5cd-b91f1871fd20,RYBELSUS 14 MG,prescription,A10BJ06,SEMAGLUTIDE,8788,,,WHO ATC Classification,,ILS,tablets,SEMAGLUTIDE,2025-07-31T07:55:05.360800,IL,נובו נורדיסק,,507.0941789,429.7408487,365.7368925,,,RYBELSUS14 MG 30 TAB,18635,,69367,BLISTER ALUMINIUM /ALUMINIUM,units,30.0,166 74 36541 00,valid,17.5,per os,1.4,30,,,,,,,,,,0,Prescription required,Rybelsus is indicated for the treatment of adults with insufficiently controlled type 2 diabetes mellitus to improve glycaemic control as an adjunct to diet and exercise• as monotherapy when metformin is considered inappropriate due to intolerance or contraindications• in combination with other medicinal products for the treatment of diabetes.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf1ef6ce-43a6-4851-a5cd-b91f1871fd20.json
cf369a5f-9503-4c78-bf71-b89f03555bc2,PHENIDIN 18 MG,prescription,N06BA04,METHYLPHENIDATE,8339,,,WHO ATC Classification,,ILS,tablets prolonged release,METHYLPHENIDATE HYDROCHLORIDE,2025-07-31T06:39:56.907664,IL,תרימה,,160.12128,135.696,108.5568,,,PHENIDIN 27 MG 30SR TAB,10594,,51714,BOTTLE HDPE,units,30.0,161 08 35114 00,valid,25.0,per os,1.4,48,,,,,,,,,,0,Prescription required,For the treatment of attention deficit hyperactivity disorder (ADHD).,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf369a5f-9503-4c78-bf71-b89f03555bc2.json
cf373b1d-8924-4fa6-8bf9-1be1b9559bf5,CLOBETASOL PROPIONATE - TRIMA CREAM,prescription,D07AD01,CLOBETASOL,7479,,,WHO ATC Classification,,ILS,cream,CLOBETASOL PROPIONATE 0.05 %W/W,2025-07-31T01:20:52.990346,IL,תרימה,,16.4448635,13.936325,10.1725,,7290000843469,CLOBETASOL PROPIONATE TRIMA CREAM 25G,9747,,53865,TUBE ALUMINIUM,units,25.0,150 92 33656 00,valid,37.0,dermal,1.4,24,,,,,,,,,,0,Prescription required,"Clobetasol is a very potent topical corticosteroid indicated for adults, elderly and children over 1 year for the short term treatment only of more resistant inflammatory and pruritic manifestations of steroid responsive dermatoses unresponsive to less potent corticosteroids.These include the following:- Psoriasis (excluding widespread plaque psoriasis)- Recalcitrant dermatoses- Lichen planus- Discoid lupus erythematosus- Other skin conditions which do not respond satisfactorily to less potent steroids.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf373b1d-8924-4fa6-8bf9-1be1b9559bf5.json
cf3eaaec-bd08-49f9-b6b9-c20304155d19,PHENOBARBITONE REKAH 100 MG,prescription,N03AA02,PHENOBARBITAL,1955,,,WHO ATC Classification,,ILS,tablets,PHENOBARBITAL,2025-07-31T06:40:44.685786,IL,רקח,,20.33472642,17.232819,12.5787,,7290008089319,PHENOBARBITONE 100MG 30TAB,16130,,7045,BLISTER PVC/ALUMINIUM,units,30.0,028 67 21938 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Sedative, hypnotic.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf3eaaec-bd08-49f9-b6b9-c20304155d19.json
cf402054-224a-45dd-a98d-0417533c22df,ADIZEM CD 180,prescription,,,3496,,,,,ILS,capsules controlled release,DILTIAZEM HYDROCHLORIDE,2025-07-31T00:08:51.539568,IL,רפא,,32.54643165,27.58172297,20.1326445,,7290008013475,ADIZEM CD 120MG 30CAP,1079,,53940,BLISTER PVC/ALUMINIUM,units,30.0,102 96 27681 00,valid,37.0,per os,1.4,24,,,,,,,,,,0,Prescription required,Calcium channel blocker that is indicated for the treatment of hypertension and angina.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf402054-224a-45dd-a98d-0417533c22df.json
cf5104a0-58a0-4f3f-bc4c-f05e141edad3,LAMODEX 100 MG DISPERSIBLE/CHEWABLE TABLETS,prescription,N03AX09,LAMOTRIGINE,4718,,,WHO ATC Classification,,ILS,dispersible/chewable tablets,LAMOTRIGINE,2025-07-31T04:34:07.658898,IL,דקסל פארמה,,13.6424874,11.56143,8.439,,,LAMODEX 5MG 30DISP/CHEW TAB,12308,,60140,BLISTER ACLAR/PVC/ALUMINIUM,units,30.0,129 88 30814 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Epilepsy • Adults and adolescents aged 13 years and above:   - Adjunctive or monotherapy treatment of partial seizures and generalised seizures, including tonic-clonic seizures.   - Seizures associated with Lennox-Gastaut syndrome. Lamodex is given as adjunctive therapy but may be the initial antiepileptic drug (AED) to start with in Lennox-Gastaut syndrome. • Children and adolescents aged 2 to 12 years:   - Adjunctive treatment of partial seizures and generalised seizures, including tonic-clonic seizures and the seizures associated with Lennox-Gastaut syndrome.   - Monotherapy of typical absence seizures.Bipolar disorder • Adults aged 18 years and above   - Prevention of depressive episodes in patients with bipolar I disorder who experience predominantly depressive episodes.Lamodex is not indicated for the acute treatment of manic or depressive episodes.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf5104a0-58a0-4f3f-bc4c-f05e141edad3.json
cf741862-7292-4a4b-9b9c-5605eaa0d414,NOVONORM 0.5 MG,prescription,A10BX02,REPAGLINIDE,3808,,,WHO ATC Classification,,ILS,tablets,REPAGLINIDE 0.5  MG,2025-07-31T05:54:53.973148,IL,נובו נורדיסק,,29.80169768,25.255676,18.4348,,,NOVONORM 0.5MG 90TAB,14215,,20252,BLISTER ALUMINIUM,units,90.0,114 47 29661 12,valid,37.0,per os,1.4,60,,,,,,,,,,0,Prescription required,"Repaglinide is indicated in adults with type 2 diabetes mellitus whose hyperglycaemia can no longer be controlled satisfactorily by diet, weight reduction and exercise. Repaglinide is also indicated in combination with metformin in adults with type 2diabetes mellitus who are not satisfactorily controlled on metformin alone.Treatment should be initiated as an adjunct to diet and exercise to lower the blood glucose in relation to meals.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cf741862-7292-4a4b-9b9c-5605eaa0d414.json
cfb7bc4a-0c81-4de3-a1e5-fc338b02f93b,DIPROSPAN INJECTION,prescription,H02AB01,BETAMETHASONE,1252,,,WHO ATC Classification,,ILS,suspension for injection,"BETAMETHASONE SODIUM PHOSPHATE/ML, BETAMETHASONE AS DIPROPIONATE/ML",2025-07-31T01:59:22.048485,IL,אורגנון,,22.93028986,19.4324499,14.18427,,,DIPROSPAN 1AMPX1ML,4137,,702,AMPOULES GLASS TYPE I,units,1.0,047 07 24139 00,valid,37.0,"i.m, intradermal, intra-articular, intrabursal, periarticular, soft tissue injection, intralesional",1.4,24,,,,,,,,,,0,Prescription required,"Produces anti-inflammatory, anti rheumatic and anti-allergic action and is indicated for systemic and local therapy of acute and chronic corticosteroid-responsive disorders.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cfb7bc4a-0c81-4de3-a1e5-fc338b02f93b.json
cfd1be99-6481-4185-8a15-c36ee4488d5c,MIDAZOLAM KALCEKS 1 MG/ML,prescription,N05CD08,MIDAZOLAM,8910,,,WHO ATC Classification,,ILS,solution for injection / infusion,MIDAZOLAM/,2025-07-31T05:21:31.512056,IL,מדי מרקט,,31.394372,26.6054,19.42,,,MIDAZOLAM KALCEKS 5 MG/ML 1ML X 10AMP,,,71511,AMPOULES GLASS TYPE I,units,10.0,171 77 37234 99,valid,37.0,"i.m, i.v",1.4,24,,,,,,,,,,0,Prescription required,Midazolam is a short-acting sleep-inducing drug that is indicated: In adults * CONSCIOUS SEDATION before and during diagnostic or therapeutic procedures with or without local anaesthesia * ANAESTHESIA* Premedication before induction of anaesthesia* Induction of anaesthesia* As a sedative component in combined anaesthesia * SEDATION IN INTENSIVE CARE UNITSIn children * CONSCIOUS SEDATION before and during diagnostic or therapeutic procedures with or without local anaesthesia * ANAESTHESIA* Premedication before induction of anaesthesia * SEDATION IN INTENSIVE CARE UNITS,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cfd1be99-6481-4185-8a15-c36ee4488d5c.json
cffed0c1-40fb-4317-af0d-68506d21d37a,GLYCERINE 2.35GR 20 SUP ADULT,off-the-counter,,,2019,,,,,ILS,tablet,GLYCERINE 2.35GR 20 SUP ADULT,2025-07-31T19:42:53.693269,IL,סם און,,20.1662,17.09,,,,GLYCERINE 2.35GR 20 SUP ADULT,7181,,,,units,20.0,,not-registered,,oral,1.4,,,,,,,,active,,,0,Available over-the-counter.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/cffed0c1-40fb-4317-af0d-68506d21d37a.json
d00e9ff6-375a-4d4a-9b94-991ceb7a9542,SIMVAXON 10,prescription,C10AA01,SIMVASTATIN,6180,,,WHO ATC Classification,,ILS,caplets,SIMVASTATIN,2025-07-31T08:16:27.114083,IL,דקסל פארמה,,23.56533986,19.970627,14.5771,,,SIMVAXON 20MG 30TAB,19846,,86335,BLISTER ACLAR COATED PVC/ALUMINIUM,units,30.0,132 83 31147 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,Coronary Heart Disease :   In patients with coronary heart disease and hypercholesterolemia  Simvaxon is indicated to:    - Reduce the risk of total mortality by reducing coronary death    - Reduce the risk of non-fatal myocardial infarction    - Reduce the risk for undergoing myocardial revascularization procedures    - Reduce the risk of stroke and transient ischemic attacks (TIA's).   Hyperlipidemia:   Simvaxon is indicated as an adjunct to diet to reduce elevated TOTAL-C  LDL-C  Apo B and TG  and to increase HDL-C in patients with primary hypercholesterolemia ( heterozygous familial and nonfamilial) and mixed dyslipidemia (Frederickson Types IIa and IIb)  Simvaxon therefore  lowers the LDL-C/HDL-C and the total-C/HDL-C ratios. Homozygous familial hypercholesterolemia:   Simvaxon is also indicated as an adjunct to diet and other non-dietary measures in reducing elevated total cholesterol  LDL-cholesterol and apolipoprotein B in patients with homozygous familial hypercholesterolemia when response to these measures is inadequate.   Hypertriglyceridemia (Fredrickson type IV hyperlipidemia):   Simvaxon is indicated for the treatment of patients with hypertriglyceridemia (Fredrickson type IV hyperlipidemia).  Dysbetalipoproteinemia (Fredrickson type III hyperlipidemia):  Simvaxon is indicated for the treatment of patients with primary dysbetalipoproteinemia (Fredrickson type III hyperlipidemia).,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/d00e9ff6-375a-4d4a-9b94-991ceb7a9542.json
d0140243-a336-42eb-a6ff-b0284e8fdcdc,IODIFLOR OINTMENT,off-the-counter,D08AG03,IODINE,5531,,,WHO ATC Classification,,ILS,ointment,POVIDONE-IODINE,2025-07-31T12:10:59.922111,IL,פלוריש,,37.3116,31.62,nan,,7290006411907,IODIFLOR OINTMENT 250MG,,,,BOTTLE HDPE,units,250.0,141 02 31802 00,valid,nan,dermal,1.4,36,,,,,,,,,,0,,"For the disinfection of skin infections and inflammations, wounds and superficial burns.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/d0140243-a336-42eb-a6ff-b0284e8fdcdc.json
d028e460-f552-4cd4-bab6-940e2b1b2a95,MELIANE ®,prescription,G03AA10,GESTODENE AND ESTROGEN,4109,,,WHO ATC Classification,,ILS,coated tablets,"GESTODENE 0.075   MG, ETHINYLESTRADIOL 0.020   MG",2025-07-31T05:09:35.093722,IL,באייר,,67.81852881,57.4733295,42.7311,,7298074040029,MELIANE 3X21TAB,13250,,85171,BLISTER PVC/ALUMINIUM,units,63.0,109 12 29094 00,valid,34.5,per os,1.4,36,,,,,,,,,,0,Prescription required,Oral contraceptive.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/d028e460-f552-4cd4-bab6-940e2b1b2a95.json
